@relation statlog-landsat
@attribute f1 real [-2.15932, 2.52945]
@attribute f2 real [-2.50187, 2.3386]
@attribute f3 real [-2.59852, 2.43982]
@attribute f4 real [-2.65068, 3.82149]
@attribute f5 real [-2.15525, 2.41958]
@attribute f6 real [-2.47676, 2.3453]
@attribute f7 real [-2.95741, 2.75599]
@attribute f8 real [-2.85774, 3.98196]
@attribute f9 real [-2.14578, 2.59571]
@attribute f10 real [-2.46045, 2.05446]
@attribute f11 real [-2.9367, 2.75995]
@attribute f12 real [-2.83466, 3.95822]
@attribute f13 real [-2.15084, 2.38885]
@attribute f14 real [-2.48972, 2.07442]
@attribute f15 real [-2.78112, 2.73164]
@attribute f16 real [-2.64086, 3.63501]
@attribute f17 real [-2.1478, 2.57155]
@attribute f18 real [-2.47325, 2.04079]
@attribute f19 real [-2.58524, 2.37695]
@attribute f20 real [-2.58002, 3.9473]
@attribute f21 real [-2.22196, 2.60516]
@attribute f22 real [-2.45972, 2.05272]
@attribute f23 real [-2.93088, 2.45195]
@attribute f24 real [-2.82605, 3.77939]
@attribute f25 real [-2.14352, 2.54588]
@attribute f26 real [-2.48894, 2.07868]
@attribute f27 real [-2.77368, 2.43542]
@attribute f28 real [-2.57748, 3.777]
@attribute f29 real [-2.2191, 2.58364]
@attribute f30 real [-2.47388, 1.9536]
@attribute f31 real [-2.93788, 2.73673]
@attribute f32 real [-2.83203, 3.92622]
@attribute f33 real [-2.14299, 2.6197]
@attribute f34 real [-2.4669, 2.05805]
@attribute f35 real [-2.94474, 2.75729]
@attribute f36 real [-2.83583, 3.93827]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36
@outputs clase
@data
0.404849, -0.389668, -1.51887, -1.31345, -0.458132, -0.986307, -2.17557, -2.16308, -1.0345, -1.40843, -2.9367, -2.83466, 0.0457816, -0.207654, -1.16324, -1.0453, -0.451783, -0.720223, -1.80803, -1.6248, -0.736689, -1.18922, -2.21317, -1.82202, -0.16518, -0.600404, -1.87556, -1.35954, -0.741333, -1.15878, -2.63922, -2.14564, -1.24999, -1.41255, -2.46457, -2.14783, 4
-0.474295, -1.00573, -2.17865, -2.16928, -1.04843, -1.42468, -2.95741, -2.85774, -1.0345, -1.27693, -2.51695, -2.4101, -0.466764, -0.734286, -1.82238, -1.63034, -0.746742, -1.2023, -2.22653, -1.83707, -0.959479, -1.32065, -1.97393, -1.82202, -0.751354, -1.17136, -2.65393, -2.15385, -1.25855, -1.4218, -2.46002, -2.14564, -1.24999, -1.41255, -1.62427, -1.354, 4
-0.181247, -0.389668, -1.51887, -1.0995, 0.132169, -0.197242, -0.85247, -0.827203, 0.150878, 0.169594, -0.178326, -0.393467, -0.466764, -0.558742, -1.58269, -1.25804, -0.451783, -0.720223, -1.56889, -1.25333, -0.216846, -0.356832, -1.1366, -1.02937, -0.458267, -0.776081, -1.21694, -0.98886, -0.445779, -0.764256, -1.62376, -1.19527, -0.431401, -0.577846, -1.44421, -0.983537, 5
0.111801, 0.138383, -0.199307, -0.40414, 0.427319, 0.328802, -0.190919, -0.185981, 0.447221, -0.00574241, -0.598079, -0.605745, -0.247102, -0.383198, -1.16324, -1.0453, 0.0643955, -0.194315, -0.911247, -0.669585, 0.0802078, -0.181592, -0.897367, -0.870841, -0.458267, -0.600404, -1.45644, -0.98886, -0.150226, -0.457401, -1.20563, -0.98407, -0.431401, -0.753572, -1.44421, -1.19523, 5
0.111801, -0.389668, -1.51887, -1.0995, -0.162981, -0.5041, -1.75459, -1.30812, -0.145465, -0.487917, -1.49755, -1.29565, -0.759647, -0.90983, -2.00214, -1.47078, -0.746742, -0.895525, -1.56889, -1.25333, -0.439636, -0.707313, -1.55527, -1.45212, -0.751354, -0.90784, -1.45644, -0.98886, -0.445779, -0.895765, -1.62376, -1.35366, -0.431401, -0.885367, -1.86436, -1.56569, 5
1.87009, 1.10648, 0.760376, 0.344705, 1.90307, 1.11787, 1.07204, 0.13463, 1.55851, 1.30928, 1.08093, 0.508712, 1.94952, 1.24058, 0.874081, 0.390706, 1.68667, 1.25193, 0.882318, 0.604037, 1.714, 1.48319, 1.19596, 0.820154, 2.03297, 1.37597, 1.17805, 0.599759, 2.06642, 1.38373, 1.48234, 0.599895, 2.09878, 1.39907, 1.19673, 0.604141, 2
1.21073, 0.886455, 0.520455, 0.344705, 0.943832, 0.547987, 0.290209, -0.239416, 0.965822, 0.5641, 0.301392, -0.075051, 0.997652, 0.670065, 0.0951039, -0.407075, 0.728053, 0.331593, -0.134035, -0.404247, 1.04563, 0.344129, -0.119848, -0.183874, 0.64081, 0.365823, -0.378689, -0.141597, 0.662546, 0.375491, 0.108489, -0.350484, 0.982523, 0.388648, 0.116348, -0.136775, 3
0.917683, 0.3144, -0.439228, -0.243673, 0.648682, -0.0218938, -0.190919, -0.453157, -0.441809, -1.18926, 0.541251, 1.09248, 0.704768, 0.494521, -0.384266, -0.407075, 0.728053, 0.506895, -0.373177, -0.404247, 0.154471, -0.269212, -0.359085, -0.183874, 0.64081, 0.365823, -0.378689, -0.353413, 0.662546, 0.200145, -0.130442, -0.139289, 0.684855, 0.212922, -0.363823, -0.348466, 3
-1.93954, -2.28185, 2.31986, 3.2866, -1.71252, -2.25758, 2.335, 3.2873, -1.70127, -2.24128, 2.34019, 3.26832, -2.0044, -2.18252, 1.83282, 3.15634, -1.70536, -2.25412, 1.83889, 3.15128, -1.70211, -2.24067, 2.1529, 3.14527, -1.85043, -2.1815, 1.47743, 3.1945, -1.84966, -2.16702, 1.78101, 3.18704, -1.84532, -2.29118, 1.49684, 3.19735, 1
-1.71975, -2.28185, 2.31986, 3.2866, -1.71252, -2.25758, 2.0343, 3.2873, -1.70127, -2.24128, 2.04037, 2.84376, -1.71152, -2.27029, 2.13243, 3.15634, -1.70536, -2.25412, 1.83889, 3.15128, -1.70211, -2.24067, 1.495, 2.98674, -1.85043, -2.31326, 1.47743, 3.1945, -1.84966, -2.16702, 1.18368, 3.02864, -1.84532, -2.15938, 1.49684, 3.03858, 1
-1.71975, -2.28185, 2.01996, 2.85869, -1.71252, -2.25758, 1.67345, 2.85982, -1.47901, -2.24128, 1.68058, 2.68456, -1.71152, -2.27029, 1.47329, 2.99679, -2.00032, -2.16647, 1.48017, 2.77981, -1.99917, -2.24067, 1.495, 2.77537, -1.85043, -2.1815, 1.7768, 3.03564, -1.84966, -2.16702, 1.48234, 2.81744, -1.84532, -2.15938, 1.49684, 2.82689, 1
-1.71975, -2.28185, 1.36018, 2.48426, -1.49116, -2.03839, 0.771338, 1.89799, -1.25675, -1.7591, 0.301392, 1.09248, -1.71152, -2.18252, 1.17369, 2.35856, -1.48414, -2.16647, 0.882318, 2.19606, -1.47932, -1.89019, 0.358626, 1.77134, -1.85043, -2.04974, 0.878681, 2.45315, -1.84966, -2.16702, 0.885014, 2.44785, -1.84532, -2.02759, 1.19673, 2.45643, 1
-1.49996, -2.06183, 0.760376, 1.89588, -1.26979, -1.77537, 0.290209, 1.09646, -1.47901, -2.02211, 1.08093, 2.10079, -1.49185, -2.18252, 0.874081, 2.19901, -1.48414, -1.90352, 0.344248, 1.77152, -1.25653, -1.67114, 0.358626, 1.19006, -1.85043, -2.1815, 0.878681, 2.45315, -1.84966, -2.03551, 1.18368, 2.44785, -1.84532, -1.764, 0.356433, 1.50383, 1
-1.71975, -2.41386, 1.66008, 2.69822, -1.71252, -2.38909, 1.37275, 2.27204, -1.70127, -2.24128, 0.78111, 1.88852, -2.0044, -2.27029, 1.83282, 2.99679, -2.00032, -2.25412, 1.18125, 2.35527, -1.99917, -2.15305, 0.657672, 1.98271, -1.85043, -2.31326, 1.47743, 2.82383, -1.84966, -2.29853, 1.48234, 2.65905, -1.84532, -2.29118, 0.896626, 2.08597, 1
-1.71975, -2.19384, 0.760376, 1.68193, -1.71252, -2.1699, 0.771338, 1.52394, -1.47901, -2.15361, 0.78111, 1.51703, -1.49185, -2.18252, 0.634395, 1.77353, -1.48414, -2.03499, 0.882318, 1.77152, -1.25653, -1.89019, 0.657672, 1.61281, -1.63062, -2.04974, 0.878681, 2.08247, -1.62799, -2.03551, 0.885014, 1.91986, -1.84532, -2.15938, 0.65654, 1.92721, 1
-1.71975, -2.19384, 0.760376, 1.52146, -1.49116, -2.1699, 0.771338, 1.52394, -1.70127, -2.02211, 1.08093, 1.67624, -1.49185, -2.05087, 0.874081, 1.77353, -1.26292, -1.90352, 0.643176, 1.61232, -1.47932, -2.02162, 0.358626, 1.61281, -1.63062, -2.04974, 0.878681, 1.92361, -1.84966, -2.16702, 0.646083, 1.91986, -1.84532, -2.02759, 0.356433, 1.50383, 1
-1.49996, -2.19384, 1.06028, 2.27031, -1.26979, -1.51235, 0.771338, 1.3102, 0.373135, -0.181079, 0.0615332, -0.075051, -1.71152, -2.05087, 0.634395, 1.61397, -1.26292, -1.68439, 0.643176, 1.40005, -0.142582, -0.575883, 0.119389, 0.0275001, -0.678082, -0.90784, -0.13919, 0.599759, 0.0714393, -0.194383, -0.130442, -0.139289, 0.684855, 0.388648, -0.123737, -0.348466, 1
1.50378, 1.28249, 0.760376, 0.505172, 1.53413, 1.29321, 0.771338, 0.508676, 1.55851, 1.30928, 0.78111, 0.349504, 1.65664, 0.845609, 0.334789, 0.018408, 1.02301, 0.682198, 0.105107, 0.0202937, 0.748578, 0.519369, 0.119389, -0.395248, 0.933898, 0.365823, 0.100309, -0.353413, 0.662546, 0.200145, -0.369373, -0.508881, 0.684855, 0.0371957, -0.843994, -0.930615, 2
-0.767343, -1.35776, -1.99871, -2.0623, -0.974644, -1.337, -1.99515, -1.84247, -0.738152, -1.18926, -1.55752, -1.45485, -0.759647, -1.43646, -2.06206, -2.00264, -0.746742, -1.28996, -2.22653, -1.99627, -0.736689, -1.14541, -2.03374, -1.76918, -0.897898, -1.0396, -1.51631, -1.30658, -0.889109, -1.33413, -1.92242, -1.67045, -0.877903, -1.19289, -1.74431, -1.8303, 4
-0.474295, -0.741702, -1.57885, -1.25996, -0.236769, -0.372589, -1.15318, -1.04094, 0.076792, -0.181079, -0.897903, -0.658814, -0.466764, -0.778172, -1.64261, -1.20486, -0.451783, -0.588746, -1.44932, -0.98799, -0.142582, -0.444453, -1.19641, -0.976528, -0.897898, -1.0396, -1.51631, -1.30658, -0.445779, -0.895765, -1.5043, -1.08967, -0.431401, -1.01716, -1.74431, -1.08938, 5
-0.474295, -0.741702, -1.81877, -1.47392, -0.236769, -0.372589, -1.39374, -1.04094, -0.219551, -0.531751, -1.55752, -1.24258, -0.759647, -1.04149, -2.06206, -1.57715, -0.746742, -0.764048, -1.62867, -1.35946, -0.439636, -0.444453, -1.43565, -0.976528, -0.897898, -1.0396, -1.75581, -1.30658, -0.445779, -0.720419, -1.5043, -1.30086, -0.133733, -0.533914, -1.26414, -1.08938, 5
-2.0128, -2.28185, 1.84002, 3.39358, -2.00767, -2.1699, 1.85388, 3.18043, -1.70127, -2.24128, 1.86048, 3.16218, -1.6383, -2.05087, 1.17369, 2.67768, -1.85284, -2.16647, 1.48017, 3.20435, -1.85064, -2.15305, 1.79405, 3.19811, -0.897898, -1.52271, 0.938555, 1.60588, -1.62799, -2.29853, 1.90047, 3.13424, -1.84532, -2.29118, 1.91699, 3.14443, 1
-2.0128, -2.19384, 1.48014, 2.8052, -2.00767, -2.25758, 1.49303, 2.80639, -1.70127, -2.24128, 1.20086, 2.79069, -1.85796, -2.18252, 1.47329, 2.83723, -1.85284, -2.16647, 1.48017, 2.83288, -1.85064, -2.15305, 1.495, 2.82821, -1.85043, -2.31326, 1.5373, 2.98269, -1.84966, -2.29853, 1.54207, 2.97584, -1.62207, -2.15938, 1.55686, 2.77397, 1
-1.71975, -2.28185, 1.48014, 2.8052, -2.00767, -2.25758, 1.85388, 3.02013, -1.99761, -2.24128, 1.20086, 2.36614, -1.41863, -1.78755, 0.634395, 1.5076, -1.85284, -2.29795, 1.48017, 2.83288, -1.85064, -2.28448, 1.495, 2.66968, -1.4108, -1.78623, 0.399683, 1.02339, -1.62799, -1.904, 0.944747, 1.97266, -1.84532, -2.29118, 1.91699, 2.77397, 1
-2.0128, -2.28185, 1.84002, 3.01915, -2.00767, -2.25758, 1.19232, 2.37891, -1.99761, -2.15361, 0.661181, 1.99465, -1.85796, -2.31418, 1.47329, 2.83723, -1.85284, -2.29795, 1.48017, 2.67367, -1.85064, -2.28448, 0.896909, 2.0884, -1.63062, -1.91799, 0.938555, 1.97656, -1.84966, -2.29853, 1.90047, 2.76465, -1.62207, -2.29118, 1.55686, 2.40351, 1
-1.28018, -1.92982, 0.640416, 1.62844, -1.49116, -2.03839, 0.35035, 1.63081, -1.47901, -2.02211, 0.661181, 1.78238, -1.85796, -2.18252, 0.634395, 1.93308, -1.85284, -2.03499, 0.344248, 1.50619, -1.62785, -1.89019, 0.657672, 1.50712, -1.63062, -2.04974, 0.699056, 1.18225, -1.40633, -1.904, 0.407152, 1.18068, -1.17557, -1.764, 0.416455, 1.02752, 1
-1.49996, -2.06183, 0.640416, 1.78891, -1.49116, -2.03839, 0.651055, 1.79112, -1.70127, -2.02211, 0.90104, 1.78238, -1.6383, -1.91921, 0.634395, 1.5076, -1.63162, -1.90352, 0.643176, 1.50619, -1.40506, -1.89019, 0.358626, 1.71849, -1.19099, -1.78623, 0.399683, 1.02339, -0.667444, -1.24646, 0.168221, 0.441498, -0.356984, -0.621778, -0.303801, -0.189698, 1
1.94335, 1.23849, 1.18024, 0.398194, 1.97686, 1.24938, 1.19232, 0.615546, 2.00302, 1.48462, 0.90104, 0.614851, 2.02274, 1.37224, 0.874081, 0.763003, 2.05537, 1.38341, 0.882318, 0.604037, 2.08532, 1.39557, 0.896909, 0.397405, 1.37353, 1.20029, 0.938555, 0.440897, 1.40143, 0.9892, 0.705816, 0.230303, 1.42903, 0.827964, 0.416455, 0.0219924, 2
0.990945, 0.666434, 0.100594, 0.0237715, 0.722469, 0.50415, 0.109786, -0.399721, 0.743564, 0.0380916, -0.777973, -0.764953, 0.631548, 0.187319, -0.384266, -0.513446, 0.654313, 0.0248131, -0.851461, -0.934923, 0.0802078, -0.181592, -1.01699, -0.923684, 0.201179, -0.292968, -1.27681, -0.935906, 0.219216, -0.10671, -1.26536, -0.931271, 0.238353, -0.0945989, -0.543887, -0.930615, 5
-0.181247, -0.30166, -1.45889, -0.992519, -0.162981, -0.591774, -1.87487, -1.36155, -0.738152, -1.14543, -2.63688, -2.14476, -0.906088, -0.90983, -2.1819, -1.68352, -1.18918, -1.027, -2.16674, -1.83707, -0.885216, -1.18922, -2.57203, -2.0334, -1.19099, -1.25919, -2.35456, -2.15385, -0.889109, -1.07111, -2.10162, -1.72325, -0.654652, -1.06109, -1.92438, -1.51276, 4
-0.767343, -1.31376, -2.23863, -2.00881, -0.753282, -1.16165, -2.05529, -1.78904, -0.738152, -1.01393, -1.61748, -1.34872, -0.906088, -1.34869, -1.94222, -1.68352, -0.894221, -1.2023, -1.74824, -1.83707, -0.885216, -1.18922, -1.7347, -1.66349, -0.897898, -1.25919, -1.93543, -1.5184, -1.18466, -1.50947, -2.10162, -1.72325, -0.877903, -1.23682, -1.92438, -1.72445, 4
-0.767343, -1.04973, -1.63883, -1.36694, -0.458132, -0.767122, -1.21332, -0.987508, -0.441809, -0.750921, -1.61748, -1.18951, -0.906088, -1.21703, -1.76246, -1.68352, -0.894221, -1.2023, -1.5091, -1.3064, -0.885216, -1.01398, -1.49546, -1.29359, -0.897898, -1.25919, -1.93543, -1.73022, -0.889109, -1.24646, -1.68349, -1.51206, -0.877903, -1.23682, -1.50423, -0.930615, 4
-0.474295, -0.917719, 0.100594, 0.398194, -1.63873, -2.03839, 1.19232, 2.69952, -1.84944, -2.15361, 1.50069, 3.21525, 0.192223, -0.119882, -0.324345, -0.35389, -0.894221, -1.50908, 0.942103, 1.61232, -1.62785, -2.28448, 1.91367, 3.14527, 1.08044, 0.321904, -0.199065, -0.459321, -0.0763374, -0.676583, 0.0487559, 0.124705, -1.39882, -1.93972, 1.13671, 2.6152, 1
-1.86627, -2.32586, 1.48014, 3.23311, -1.86009, -2.1699, 1.19232, 3.07356, -1.84944, -2.15361, 1.50069, 3.05604, -1.6383, -2.31418, 1.89274, 2.99679, -1.63162, -2.29795, 1.89867, 2.99208, -1.62785, -2.15305, 1.91367, 2.98674, -1.70389, -2.31326, 2.0163, 2.98269, -1.70188, -2.29853, 2.01994, 2.97584, -1.69649, -2.29118, 2.03703, 3.19735, 1
-1.86627, -2.32586, 0.880336, 2.10984, -1.63873, -2.1699, 0.89162, 2.32547, -1.62718, -2.02211, 0.90104, 2.10079, -1.6383, -2.31418, 1.53321, 2.41175, -1.63162, -2.29795, 1.24103, 2.19606, -1.62785, -2.15305, 0.956718, 1.98271, -1.9237, -2.4011, 2.0163, 2.77087, -1.70188, -2.29853, 1.36288, 2.23666, -1.39882, -2.15938, 0.836604, 1.66259, 1
-1.64649, -2.19384, 0.880336, 2.3238, -1.63873, -2.03839, 0.89162, 2.11173, -1.62718, -2.02211, 0.90104, 1.94158, -1.6383, -2.31418, 1.23361, 2.19901, -1.63162, -2.16647, 0.942103, 1.98379, -1.62785, -2.02162, 0.717481, 1.61281, -1.70389, -2.31326, 1.35768, 2.24133, -1.40633, -2.16702, 0.825281, 1.65587, -1.39882, -1.93972, 0.296412, 1.08044, 1
-1.64649, -2.06183, 0.880336, 1.94937, -1.86009, -2.1699, 0.651055, 1.95143, -1.84944, -2.02211, 0.361357, 1.51703, -1.6383, -2.05087, 0.694317, 1.61397, -1.63162, -2.03499, 0.702961, 1.18778, -1.40506, -1.89019, 0.418435, 1.19006, -1.4108, -1.96191, 0.279933, 1.07634, -0.962998, -1.4218, 0.0487559, 0.494297, -0.356984, -0.97323, -0.183759, -0.0838528, 1
0.038539, -0.213651, -0.139327, -0.136695, 0.648682, 0.372639, -0.130778, -0.346286, 0.965822, 0.827105, 0.361357, -0.340398, -0.10066, -0.295426, -1.0434, -1.15167, -0.083084, -0.106664, -0.552534, -0.77572, 0.525788, 0.0812685, -0.299275, -0.342405, -0.0919078, -0.380807, -1.45644, -1.25363, -0.0763374, -0.369728, -0.966701, -1.24806, 0.163936, -0.182462, -0.964036, -0.824769, 5
1.13747, 0.578425, 0.340514, -0.350651, 0.943832, 0.372639, 0.109786, -0.346286, 0.669479, 0.213428, -0.35822, -0.499606, 0.777989, 0.231205, -0.324345, -0.35389, 0.506834, -0.106664, -0.552534, -0.934923, 0.228734, -0.269212, -1.25622, -0.923684, -0.0919078, -0.0294513, -0.977437, -0.829998, -0.0763374, -0.194383, -0.966701, -0.825673, 0.163936, -0.358188, -0.964036, -0.824769, 5
0.624635, 0.00636995, -0.85909, -0.93903, 0.0583812, -0.197242, -1.03289, -0.934073, 0.076792, -0.531751, -1.49755, -1.29565, 0.192223, -0.119882, -1.28309, -0.938929, 0.211875, -0.106664, -0.552534, -0.934923, 0.228734, -0.0939719, -0.299275, -0.923684, 0.127908, -0.205129, -0.737938, -0.671136, 0.145328, -0.019037, -0.72777, -0.667277, 0.163936, -0.182462, -0.964036, -0.824769, 5
0.038539, -0.213651, -1.03903, -0.93903, 0.0583812, -0.547937, -1.51402, -1.30812, -0.441809, -0.707087, -1.49755, -1.29565, 0.192223, -0.119882, -0.56403, -0.938929, 0.211875, -0.106664, -0.313392, -0.934923, -0.365372, -0.619693, -1.67489, -1.34643, 0.127908, -0.0294513, -0.737938, -0.671136, 0.145328, -0.194383, -0.966701, -0.825673, -0.0593155, -0.358188, -1.20412, -1.03646, 5
0.038539, -0.565685, -1.51887, -1.31345, -0.458132, -0.723285, -1.51402, -1.30812, -0.664066, -0.707087, -1.9173, -1.45485, 0.192223, -0.119882, -0.324345, -0.938929, -0.378043, -0.632571, -1.68846, -1.35946, -0.885216, -1.23303, -2.33279, -1.92771, 0.127908, -0.205129, -0.977437, -0.829998, -0.0763374, -0.369728, -1.20563, -1.03687, -0.356984, -0.841435, -1.68429, -1.40692, 4
-0.913867, -0.917719, -2.17865, -1.68787, -1.19601, -1.03014, -2.17557, -1.84247, -0.886324, -1.18926, -2.57692, -2.03862, -1.19897, -1.26092, -2.36167, -2.16219, -0.894221, -1.07083, -2.10696, -1.73094, -0.662426, -1.05779, -1.91412, -1.50496, -0.384995, -0.995678, -1.69593, -1.25363, -0.667444, -0.983438, -1.68349, -1.24806, -0.654652, -0.97323, -1.44421, -1.03646, 4
-0.694081, -1.04973, -1.75879, -0.93903, -1.19601, -1.337, -1.03289, 0.0277598, -1.40492, -1.7591, -0.118361, 0.986336, -1.6383, -2.18252, 0.694317, 1.77353, -1.85284, -2.3856, 0.942103, 2.19606, -1.85064, -2.3721, 0.418435, 1.61281, -1.9237, -2.4011, 1.35768, 2.98269, -1.92355, -2.3862, 1.36288, 2.76465, -1.91974, -2.37904, 1.3768, 2.40351, 1
1.35726, 1.19448, 0.700396, 0.451683, 1.68171, 1.38089, 1.25247, 0.615546, 1.70668, 1.39695, 1.26083, 0.614851, 1.36376, 0.494521, 0.514553, -0.0879627, 0.801793, 0.682198, 0.284463, -0.0858415, 1.11989, 0.519369, -0.179657, -0.236718, 1.08044, 0.673259, 0.279933, -0.194551, 1.10588, 0.507, -0.190175, -0.403283, 1.13136, 0.344717, -0.183759, -0.401389, 2
1.6503, 1.3705, 1.24022, 0.61215, 1.68171, 1.38089, 1.25247, 0.615546, 1.41034, 1.00244, 0.721145, 0.243365, 0.777989, 0.670065, 0.274868, -0.0879627, 1.09675, 0.506895, -0.193821, -0.245044, 0.822841, 0.344129, -0.179657, -0.236718, 1.08044, 0.497582, -0.199065, -0.406367, 1.10588, 0.331654, -0.190175, -0.403283, 0.759272, 0.520443, 0.0563267, -0.189698, 3
0.771159, 0.226391, -0.319268, -0.350651, 0.501106, 0.241128, -0.0706369, -0.346286, 0.81765, 0.257262, -0.298255, -0.18119, 0.777989, 0.670065, 0.0351826, -0.0879627, 0.801793, 0.8575, -0.193821, -0.0858415, 1.11989, 0.519369, 0.05958, -0.236718, 1.08044, 0.673259, 0.040434, -0.194551, 1.10588, 0.682346, 0.0487559, -0.192088, 1.13136, 0.520443, 0.296412, -0.189698, 3
0.478111, 0.226391, -0.079347, -0.350651, 0.796257, 0.241128, -0.311201, -0.185981, 0.81765, 0.257262, -0.0583963, -0.18119, 0.777989, 0.845609, -0.204502, -0.0879627, 1.09675, 0.506895, 0.045321, -0.245044, 1.11989, 0.519369, 0.05958, -0.236718, 1.08044, 0.673259, 0.040434, -0.194551, 1.10588, 0.507, 0.287687, -0.192088, 0.759272, 0.520443, -0.183759, -0.189698, 3
0.478111, 0.0503742, -0.559189, -0.564607, 0.501106, 0.0657801, -0.551765, -0.346286, 0.81765, 0.257262, -0.298255, -0.340398, 0.485106, 0.143433, -0.743794, -0.46026, 0.506834, 0.15629, -0.492748, -0.245044, 0.822841, 0.344129, -0.179657, -0.236718, 1.08044, 0.497582, 0.040434, -0.194551, 0.736434, 0.507, -0.190175, -0.192088, 0.759272, 0.696169, -0.183759, -0.189698, 3
-1.64649, -2.32586, 1.9, 3.17962, -1.86009, -2.30141, 1.91402, 3.18043, -1.62718, -2.28511, 1.92044, 3.00297, -1.41863, -1.96309, 1.11377, 2.62449, -1.92658, -2.3856, 2.01824, 3.20435, -1.70211, -2.28448, 2.03328, 2.98674, -0.458267, -1.12744, 0.279933, 0.917483, -1.5541, -2.16702, 1.72127, 2.87024, -1.84532, -2.24724, 1.73692, 3.0915, 1
-1.86627, -2.32586, 2.1999, 3.01915, -1.86009, -2.30141, 1.55317, 3.02013, -1.84944, -2.28511, 1.56065, 3.00297, -1.71152, -2.31418, 2.01258, 2.99679, -1.92658, -2.29795, 1.71931, 2.77981, -1.9249, -2.3721, 1.73424, 2.61684, -1.55734, -2.26934, 1.41755, 2.45315, -1.84966, -2.16702, 1.42261, 2.44785, -1.84532, -2.24724, 1.13671, 2.24474, 1
-1.64649, -2.19384, 0.940317, 2.21682, -1.86009, -2.1699, 0.951761, 2.00486, -1.62718, -1.89061, 0.961004, 1.78238, -1.41863, -2.09475, 1.11377, 2.03945, -1.4104, -2.07882, 1.3606, 2.03686, -1.70211, -2.06543, 1.37538, 2.24693, -1.55734, -2.1815, 1.11818, 2.24133, -1.84966, -2.16702, 1.12395, 2.44785, -1.84532, -2.15938, 1.43682, 2.45643, 1
-1.64649, -1.92982, 0.940317, 2.00286, -1.86009, -2.30141, 1.91402, 2.80639, -1.62718, -2.28511, 1.56065, 2.41921, -1.41863, -1.69978, 0.814159, 1.29486, -1.4104, -2.16647, 1.3606, 2.77981, -1.9249, -2.3721, 2.03328, 2.77537, -1.55734, -2.04974, 1.11818, 1.76475, -1.33244, -1.81633, 0.586351, 1.12788, -1.02674, -2.02759, 0.836604, 1.76844, 1
-0.107985, -0.30166, -1.27895, -1.15299, -0.0891939, -0.284915, -1.03289, -1.14781, -0.0713797, -0.0934105, -0.538114, -0.764953, -0.393543, -0.558742, -1.46285, -1.4176, -0.083084, -0.369618, -1.44932, -1.25333, -0.0683189, -0.356832, -0.957177, -1.24075, -0.16518, -0.380807, -1.33669, -1.30658, -0.150226, -0.194383, -1.08617, -1.08967, 0.163936, -0.358188, -0.843994, -1.08938, 5
1.35726, 0.798446, 0.400495, 0.0237715, 1.09141, 0.63566, 0.410491, 0.0277598, 1.41034, 0.651768, 0.421322, -0.18119, 1.07087, 0.494521, 0.274868, -0.0879627, 1.09675, 0.8575, 0.284463, -0.0858415, 1.11989, 0.519369, -0.179657, -0.236718, 1.08044, 0.673259, 0.279933, -0.194551, 1.10588, 0.507, -0.190175, -0.403283, 0.163936, -0.00673584, -0.843994, -0.824769, 5
1.06421, 0.622429, -0.079347, -0.190184, 0.796257, 0.241128, -0.311201, -0.346286, 0.521307, -0.0934105, -0.538114, -0.924161, 0.777989, 0.143433, -0.504109, -0.46026, -0.083084, -0.0190125, -0.971032, -0.828788, -0.0683189, -0.181592, -0.957177, -0.817997, 0.127908, -0.205129, -0.857687, -0.829998, 0.145328, -0.369728, -0.847235, -0.825673, 0.163936, -0.358188, -0.843994, -0.824769, 5
-0.913867, -1.26975, -2.35859, -1.95532, -1.19601, -1.24933, -2.356, -2.16308, -0.886324, -1.05776, -2.0972, -1.7202, -0.393543, -0.865944, -1.70253, -1.4176, -0.378043, -0.983177, -1.68846, -1.25333, -0.662426, -0.970174, -1.67489, -1.24075, 0.127908, -0.205129, -0.618188, -0.406367, -0.445779, -0.851929, -0.847235, -0.403283, -0.729069, -1.10502, -1.32416, -0.613079, 4
-0.913867, -1.09374, -2.11867, -1.74136, -0.679494, -1.07398, -1.93501, -1.52186, -0.664066, -1.05776, -1.67744, -1.34872, -0.686426, -0.997602, -1.70253, -1.25804, -0.673002, -0.983177, -1.44932, -1.04106, -0.662426, -0.970174, -1.43565, -0.817997, -0.751354, -1.12744, -1.33669, -0.618182, -0.741333, -1.11495, -1.08617, -0.825673, -0.431401, -0.97323, -1.08408, -1.08938, 4
0.478111, 0.3144, -0.199307, -0.457629, 0.796257, 0.50415, 0.0496452, -0.0791105, 0.81765, 0.695602, 0.0615332, -0.075051, 0.704768, 0.494521, -0.204502, -0.407075, 1.09675, 0.506895, 0.045321, -0.191977, 1.11989, 0.69461, 0.05958, -0.183874, 0.933898, 0.541501, -0.199065, -0.247505, 0.958099, 0.550836, 0.0487559, -0.244886, 0.982523, 0.740101, -0.183759, -0.0838528, 3
