@relation statlog-landsat
@attribute f1 real [-2.15932, 2.52945]
@attribute f2 real [-2.50187, 2.3386]
@attribute f3 real [-2.59852, 2.43982]
@attribute f4 real [-2.65068, 3.82149]
@attribute f5 real [-2.15525, 2.41958]
@attribute f6 real [-2.47676, 2.3453]
@attribute f7 real [-2.95741, 2.75599]
@attribute f8 real [-2.85774, 3.98196]
@attribute f9 real [-2.14578, 2.59571]
@attribute f10 real [-2.46045, 2.05446]
@attribute f11 real [-2.9367, 2.75995]
@attribute f12 real [-2.83466, 3.95822]
@attribute f13 real [-2.15084, 2.38885]
@attribute f14 real [-2.48972, 2.07442]
@attribute f15 real [-2.78112, 2.73164]
@attribute f16 real [-2.64086, 3.63501]
@attribute f17 real [-2.1478, 2.57155]
@attribute f18 real [-2.47325, 2.04079]
@attribute f19 real [-2.58524, 2.37695]
@attribute f20 real [-2.58002, 3.9473]
@attribute f21 real [-2.22196, 2.60516]
@attribute f22 real [-2.45972, 2.05272]
@attribute f23 real [-2.93088, 2.45195]
@attribute f24 real [-2.82605, 3.77939]
@attribute f25 real [-2.14352, 2.54588]
@attribute f26 real [-2.48894, 2.07868]
@attribute f27 real [-2.77368, 2.43542]
@attribute f28 real [-2.57748, 3.777]
@attribute f29 real [-2.2191, 2.58364]
@attribute f30 real [-2.47388, 1.9536]
@attribute f31 real [-2.93788, 2.73673]
@attribute f32 real [-2.83203, 3.92622]
@attribute f33 real [-2.14299, 2.6197]
@attribute f34 real [-2.4669, 2.05805]
@attribute f35 real [-2.94474, 2.75729]
@attribute f36 real [-2.83583, 3.93827]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36
@outputs clase
@data
-1.4267, -1.7978, 0.640416, 1.52146, -1.86009, -2.30141, 1.49303, 2.85982, -1.84944, -2.28511, 1.50069, 2.68456, -1.41863, -1.78755, 0.39471, 1.02893, -1.63162, -1.90352, 0.942103, 1.98379, -1.85064, -2.28448, 1.91367, 2.77537, -1.4108, -1.96191, 1.35768, 1.8177, -1.40633, -1.68482, 0.825281, 1.28628, -1.39882, -2.15938, 1.3768, 2.77397, 1
-1.4267, -1.92982, 0.340514, 1.73542, -1.19601, -1.64386, 0.651055, 1.52394, -0.664066, -0.882424, -0.118361, 0.614851, -0.393543, -0.646514, -0.324345, -0.194333, -0.083084, -0.281966, -0.791676, -0.934923, -0.0683189, -0.269212, -1.25622, -1.13506, -0.0919078, -0.380807, -1.45644, -1.25363, -0.371891, -0.676583, -1.44456, -1.40646, -0.356984, -0.533914, -1.44421, -1.40692, 5
0.624635, 0.358404, -0.139327, -0.350651, 0.943832, 0.811008, 0.35035, -0.346286, 1.18808, 0.827105, 0.661181, 0.0310878, -0.10066, -0.119882, -0.56403, -0.779373, 0.506834, 0.0686388, -0.313392, -0.351179, 1.11989, 0.6508, 0.179198, -0.183874, -0.0919078, -0.380807, -0.977437, -1.25363, 0.145328, -0.194383, -0.966701, -0.825673, 0.163936, 0.16899, -0.183759, -0.454311, 5
1.13747, 0.798446, 0.640416, 0.0237715, 1.75549, 1.20554, 0.89162, 0.401806, 2.07711, 1.39695, 0.90104, 0.614851, 1.07087, 0.626179, 0.155025, -0.194333, 1.39171, 1.20811, 0.942103, 0.604037, 2.08532, 1.61462, 1.25576, 0.820154, 0.127908, 0.146226, -0.199065, -0.459321, 1.10588, 0.857691, 0.526618, 0.124705, 1.72669, 1.26728, 1.3768, 0.498296, 2
2.01661, 1.3705, 0.880336, 0.772617, 2.05064, 1.38089, 0.89162, 0.615546, 2.07711, 1.39695, 0.90104, 0.402573, 1.36376, 1.1967, 0.934002, 0.443891, 1.39171, 0.988977, 0.702961, 0.232564, 1.41695, 0.82604, 0.418435, 0.0275001, 1.08044, 0.673259, 0.279933, -0.247505, 1.10588, 0.507, 0.287687, -0.244886, 1.13136, 0.520443, 0.296412, -0.0838528, 2
1.43052, 0.974463, 0.880336, 0.237727, 1.16519, 0.986356, 0.651055, 0.0277598, 1.18808, 0.607934, 0.361357, -0.340398, 1.36376, 0.626179, 0.39471, -0.194333, 1.09675, 0.638372, -0.0742499, -0.191977, 0.822841, 0.256509, -0.299275, -0.342405, 1.08044, 0.497582, -0.199065, -0.247505, 0.810323, 0.156309, -0.488839, -0.456082, -0.0593155, -0.00673584, -0.964036, -0.824769, 2
-1.20692, -1.35776, -2.35859, -2.0623, -0.900857, -1.337, -1.93501, -1.46842, -1.18267, -1.32076, -1.49755, -1.08337, -0.686426, -1.08537, -1.70253, -1.36441, -0.894221, -1.07083, -1.26996, -0.934923, -1.18227, -1.36446, -1.25622, -0.923684, -0.678082, -0.995678, -1.45644, -0.829998, -0.667444, -1.15878, -1.44456, -0.825673, -0.95232, -1.28075, -1.20412, -0.666002, 4
-1.20692, -1.35776, -1.93873, -1.84834, -0.900857, -1.20549, -2.17557, -1.68217, -1.18267, -1.18926, -1.9173, -1.82634, -1.19897, -1.39258, -1.70253, -1.73671, -1.18918, -1.50908, -1.68846, -1.73094, -1.18227, -1.36446, -1.67489, -1.71634, -1.19099, -1.69839, -1.45644, -1.25363, -0.962998, -1.4218, -1.68349, -1.40646, -0.95232, -1.41255, -1.68429, -1.40692, 4
-1.20692, -1.53378, -1.75879, -1.47392, -0.900857, -1.20549, -1.51402, -1.09438, -0.886324, -1.01393, -1.49755, -1.29565, -1.19897, -1.39258, -1.70253, -1.73671, -0.894221, -1.24613, -1.5091, -1.14719, -0.885216, -1.23303, -1.25622, -0.923684, -0.97117, -1.43487, -1.93543, -1.41249, -1.18466, -1.55331, -1.92242, -1.40646, -0.95232, -1.28075, -1.20412, -1.03646, 4
-0.913867, -1.22575, -1.51887, -1.0995, -0.900857, -1.03014, -1.51402, -1.30812, -0.886324, -1.32076, -1.9173, -1.66713, -0.906088, -1.26092, -1.52277, -1.15167, -0.894221, -1.24613, -1.26996, -0.934923, -0.885216, -1.23303, -1.91412, -1.50496, -1.19099, -1.56663, -1.93543, -1.41249, -0.962998, -1.29029, -1.20563, -1.03687, -0.95232, -1.28075, -1.20412, -1.03646, 4
-0.913867, -1.22575, -1.51887, -1.31345, -0.900857, -1.03014, -1.51402, -1.30812, -0.441809, -0.882424, -1.49755, -1.08337, -0.906088, -1.26092, -1.70253, -1.52397, -0.894221, -1.24613, -1.5091, -0.934923, -0.885216, -1.36446, -1.01699, -0.553779, -1.19099, -1.30311, -1.69593, -1.62431, -1.18466, -1.4218, -1.44456, -1.03687, -1.17557, -1.54434, -0.483866, 0.709986, 4
-0.474295, -1.04973, -1.75879, -1.0995, -0.679494, -1.03014, -1.75459, -0.934073, -1.18267, -1.32076, -1.01783, 0.0310878, -1.19897, -1.65589, -0.324345, 0.603447, -1.63162, -2.16647, 0.702961, 1.77152, -1.85064, -2.3721, 0.956718, 2.19409, -1.70389, -2.1815, 1.11818, 2.40019, -1.92355, -2.3862, 1.36288, 2.97584, -1.91974, -2.37904, 1.3768, 2.77397, 1
-0.913867, -1.04973, -1.75879, -1.31345, -0.458132, -0.723285, -1.51402, -1.30812, -0.145465, -0.531751, -1.25769, -1.08337, -0.906088, -1.39258, -1.70253, -1.15167, -0.894221, -1.07083, -1.26996, -1.14719, -0.662426, -0.926364, -1.01699, -0.923684, -1.19099, -1.56663, -1.69593, -1.25363, -0.962998, -1.4218, -1.68349, -1.24806, -0.654652, -1.28075, -1.44421, -1.03646, 4
0.771159, 0.226391, -0.079347, -0.190184, 1.09141, 0.460313, -0.0706369, -0.346286, 0.521307, 0.0819257, -0.538114, -0.552675, 1.07087, 0.494521, 0.0351826, -0.247519, 0.801793, 0.331593, -0.193821, -0.0858415, 0.154471, 0.168889, -0.478703, -0.448092, 0.714082, 0.497582, -0.199065, -0.194551, 0.736434, 0.331654, -0.369373, -0.403283, 0.759272, 0.344717, -0.183759, -0.401389, 3
1.06421, 0.446412, -0.079347, -0.350651, 0.501106, 0.0657801, -0.551765, -0.560027, 0.521307, 0.0819257, -0.538114, -0.552675, 0.777989, 0.318977, -0.204502, -0.0879627, 0.138135, 0.15629, -0.492748, -0.457315, 0.525788, 0.168889, -0.71794, -0.448092, 0.714082, 0.321904, -0.378689, -0.406367, 0.736434, 0.331654, -0.190175, -0.403283, 1.13136, 0.520443, 0.0563267, -0.189698, 3
-0.913867, -1.53378, 0.940317, 1.62844, -1.63873, -2.30141, 1.91402, 3.18043, -1.84944, -2.28511, 1.92044, 3.16218, -0.10066, -0.6904, 0.0351826, 0.124779, -1.4104, -1.94734, 1.12146, 2.62061, -1.9249, -2.3721, 2.03328, 3.19811, 0.420995, 0.146226, -0.378689, -0.406367, -0.445779, -1.11495, 0.287687, 0.916687, -1.54766, -2.15938, 1.73692, 2.87981, 1
-1.64649, -2.19384, 1.9, 3.01915, -1.86009, -2.30141, 2.21472, 3.02013, -1.84944, -2.28511, 1.56065, 3.00297, -1.71152, -2.31418, 2.01258, 3.20953, -1.70536, -2.29795, 2.01824, 2.99208, -1.9249, -2.28448, 1.73424, 2.77537, -1.85043, -2.26934, 1.71693, 2.66496, -1.5541, -2.25469, 1.42261, 2.44785, -1.84532, -2.15938, 1.43682, 2.45643, 1
-1.64649, -2.19384, 1.24022, 2.21682, -1.63873, -2.1699, 0.951761, 2.2186, -1.84944, -2.15361, 0.961004, 1.99465, -1.41863, -2.09475, 1.11377, 2.03945, -1.4104, -2.07882, 1.12146, 2.03686, -1.40506, -2.06543, 1.37538, 2.03556, -1.55734, -2.1815, 1.11818, 2.02952, -1.5541, -2.16702, 1.12395, 2.23666, -1.84532, -2.15938, 1.13671, 2.45643, 1
-1.64649, -2.06183, 0.700396, 1.62844, -1.63873, -2.03839, 0.711197, 1.20333, -1.40492, -1.89061, 0.421322, 1.19861, -1.41863, -1.96309, 0.274868, 1.08212, -0.967961, -1.42143, 0.045321, 0.497902, -0.365372, -0.970174, -0.179657, -0.078187, -0.458267, -0.86392, -0.857687, -0.829998, -0.150226, -0.369728, -1.08617, -1.08967, -0.133733, -0.489983, -1.32416, -1.51276, 1
-1.4267, -1.92982, 0.400495, 1.20053, -1.19601, -1.77537, 0.410491, 1.04303, -0.664066, -1.2331, 0.181463, 0.455643, -0.393543, -0.997602, -0.204502, -0.0879627, -0.083084, -0.54492, -0.492748, -0.669585, 0.154471, -0.356832, -0.71794, -1.02937, -0.16518, -0.512565, -1.33669, -1.5184, -0.150226, -0.501237, -1.5043, -1.30086, -0.133733, -0.489983, -1.74431, -1.51276, 1
-0.694081, -1.26975, 0.160574, 0.451683, -0.384344, -0.635611, -0.311201, -0.185981, -0.0713797, -0.268747, -0.777973, -0.924161, 0.119002, -0.383198, -0.743794, -1.0453, -0.083084, -0.369618, -1.44932, -1.25333, -0.365372, -0.663503, -1.43565, -1.39928, -0.16518, -0.512565, -1.75581, -1.5184, 0.145328, -0.501237, -1.5043, -1.30086, -0.133733, -0.358188, -1.50423, -1.30107, 5
-0.107985, -0.30166, -1.03903, -1.15299, -0.0891939, -0.109568, -0.551765, -0.773768, 0.521307, 0.0819257, -0.298255, -0.340398, -0.10066, -0.383198, -1.46285, -1.25804, -0.083084, -0.369618, -0.971032, -1.25333, 0.154471, -0.181592, -0.957177, -0.817997, -0.16518, -0.205129, -1.09719, -1.09477, 0.145328, -0.369728, -0.847235, -1.08967, 0.163936, -0.00673584, -0.843994, -1.08938, 5
2.01661, 1.59052, 1.24022, 0.826106, 2.05064, 1.60007, 1.25247, 0.615546, 2.07711, 1.39695, 0.961004, 0.614851, 1.65664, 1.24058, 1.35345, 0.497076, 1.68667, 1.25193, 1.12146, 0.497902, 1.41695, 1.04509, 0.538054, 0.291718, 1.08044, 0.848937, 0.279933, 0.0172653, 0.736434, 0.682346, -0.190175, -0.192088, 0.759272, 0.520443, 0.0563267, -0.189698, 2
1.35726, 0.974463, 0.700396, 0.237727, 1.38656, 0.811008, 0.410491, 0.0277598, 1.11399, 0.651768, 0.421322, 0.0310878, 1.07087, 0.494521, 0.274868, -0.247519, 1.09675, 0.506895, 0.284463, -0.0858415, 1.11989, 0.86985, 0.298817, -0.078187, 1.08044, 0.497582, 0.040434, -0.194551, 1.10588, 0.682346, 0.287687, -0.192088, 1.13136, 0.520443, -0.183759, -0.401389, 5
-0.401033, -0.653694, -1.69881, -1.36694, -0.900857, -1.24933, -2.356, -1.94934, -1.18267, -1.2331, -2.33706, -2.14476, -0.10066, -0.383198, -1.22316, -1.0453, -0.378043, -0.8517, -1.68846, -1.41253, -0.365372, -0.970174, -1.67489, -1.24075, 0.127908, -0.0294513, -0.618188, -0.406367, 0.145328, -0.194383, -0.608304, -0.403283, -0.431401, -0.841435, -0.843994, -0.401389, 4
-0.913867, -1.09374, -1.27895, -0.93903, -1.19601, -1.38084, -1.27346, -0.934073, -1.18267, -1.4961, -1.49755, -1.34872, -0.686426, -1.17315, -1.46285, -0.832558, -0.967961, -1.28996, -1.21017, -0.669585, -1.18227, -1.53971, -1.43565, -1.02937, -0.751354, -1.12744, -1.33669, -0.829998, -0.741333, -1.11495, -1.3251, -0.825673, -1.02674, -1.41255, -1.08408, -0.613079, 4
-0.913867, -1.26975, -1.93873, -1.74136, -0.900857, -1.24933, -1.69444, -1.52186, -0.886324, -1.2331, -1.49755, -0.924161, -1.19897, -1.43646, -1.94222, -1.63034, -1.18918, -1.28996, -1.68846, -1.6248, -1.18227, -1.40827, -1.43565, -1.02937, -0.751354, -1.56663, -1.51631, -1.5184, -1.03689, -1.55331, -1.74323, -1.51206, -1.02674, -1.41255, -1.32416, -0.824769, 4
-1.64649, -2.19384, 0.700396, 1.78891, -1.86009, -2.38909, 0.951761, 2.2186, -1.84944, -2.37278, 0.421322, 1.62317, -1.93118, -2.40195, 1.35345, 2.99679, -1.92658, -2.3856, 1.3606, 2.77981, -1.9249, -2.3721, 1.37538, 2.40546, -1.85043, -2.4011, 1.71693, 3.35337, -2.07132, -2.47388, 2.07967, 3.34543, -2.06858, -2.4669, 2.09705, 2.87981, 1
-1.86627, -2.41386, 0.940317, 2.21682, -1.86009, -2.38909, 0.410491, 1.63081, -1.84944, -2.28511, 0.421322, 1.78238, -1.93118, -2.40195, 1.35345, 2.78405, -1.92658, -2.3856, 1.3606, 2.40834, -1.9249, -2.3721, 1.37538, 2.40546, -2.07025, -2.48894, 2.07618, 3.35337, -2.07132, -2.47388, 2.07967, 2.87024, -2.06858, -2.4669, 1.43682, 2.45643, 1
-1.71975, -2.32586, 2.01996, 3.01915, -1.93388, -2.30141, 1.73359, 2.80639, -1.92353, -2.37278, 1.74055, 2.63149, -1.56508, -2.27029, 1.41337, 2.46493, -1.85284, -2.16647, 1.42039, 2.4614, -1.85064, -2.24067, 1.13615, 2.24693, -1.70389, -2.26934, 1.05831, 2.24133, -1.70188, -2.16702, 0.765549, 2.07826, -1.47324, -2.15938, 1.3768, 2.24474, 1
-1.4267, -1.7098, 0.820356, 1.30751, -1.41737, -2.1699, 1.37275, 2.80639, -1.92353, -2.37278, 2.04037, 2.79069, -1.56508, -2.05087, 1.11377, 1.77353, -1.33666, -1.81586, 0.58339, 1.13471, -1.03374, -2.02162, 0.8371, 1.77134, -1.9237, -2.26934, 1.35768, 2.45315, -1.48022, -2.16702, 1.36288, 2.44785, -0.95232, -1.50041, 0.536498, 0.921677, 1
-1.93954, -2.41386, 2.01996, 2.8052, -1.71252, -2.30141, 1.37275, 2.27204, -1.40492, -2.15361, 0.841075, 1.67624, -1.05253, -2.05087, 0.814159, 1.77353, -1.33666, -1.90352, 0.284463, 0.922443, -0.736689, -1.40827, 0.05958, 0.0275001, -0.97117, -1.52271, 0.519432, 0.917483, -0.445779, -1.20262, -0.668037, -0.456082, -0.20815, -0.885367, -0.66393, -0.666002, 1
-0.107985, -0.389668, -1.45889, -1.25996, -0.384344, -0.679448, -1.45388, -1.41499, -0.367723, -0.531751, -1.43759, -1.40179, 0.119002, -0.514856, -1.52277, -1.31123, -0.156824, -0.369618, -1.5091, -1.3064, -0.142582, -0.356832, -1.31603, -1.29359, -0.458267, -0.732162, -1.57618, -1.46545, -0.224114, -0.545074, -1.56403, -1.45926, -0.20815, -0.358188, -1.38419, -1.03646, 5
-0.401033, -0.697698, -1.45889, -1.42043, -0.384344, -0.547937, -1.45388, -1.41499, -0.0713797, -0.356415, -1.43759, -1.24258, -0.173881, -0.383198, -1.52277, -1.31123, -0.156824, -0.369618, -1.32974, -1.3064, -0.142582, -0.181592, -1.0768, -1.08221, -0.238451, -0.556484, -1.57618, -1.46545, -0.224114, -0.369728, -1.38483, -1.03687, -0.20815, -0.182462, -0.904015, -1.03646, 5
-0.401033, -0.565685, -1.45889, -1.42043, -0.0891939, -0.372589, -1.45388, -1.25468, -0.0713797, -0.356415, -0.957868, -1.24258, -0.173881, -0.383198, -1.34301, -1.31123, -0.156824, -0.194315, -1.0906, -1.09413, 0.154471, -0.356832, -0.837558, -1.08221, -0.238451, -0.380807, -1.39656, -1.04181, -0.224114, -0.194383, -0.906968, -1.03687, -0.20815, -0.00673584, -1.1441, -1.03646, 5
0.111801, 0.138383, -0.199307, -0.457629, 1.09141, 0.854845, 0.530773, 0.13463, 1.70668, 1.26545, 1.38076, 0.508712, 0.411885, -0.0321105, -0.623951, -0.832558, 0.433094, 0.331593, -0.193821, -0.404247, 1.11989, 0.86985, 0.298817, 0.0275001, 0.0546358, -0.205129, -1.15706, -1.04181, 0.0714393, -0.194383, -1.1459, -1.03687, -0.20815, -0.00673584, -0.66393, -0.877692, 5
-0.107985, -0.389668, -1.21897, -1.04601, -0.384344, -0.854796, -1.69444, -1.41499, -0.367723, -0.970092, -1.67744, -1.24258, 0.119002, -0.0321105, -0.623951, -0.407075, 0.138135, -0.194315, -0.612319, -0.404247, -0.439636, -0.838744, -0.837558, -0.395248, 0.347723, -0.0294513, -0.678063, -0.671136, 0.366993, -0.019037, -0.668037, -0.456082, 0.387187, -0.00673584, -0.66393, -0.454311, 5
-1.71975, -2.19384, 1.12026, 2.43077, -1.93388, -2.38909, 1.37275, 3.02013, -1.92353, -2.37278, 1.38076, 2.79069, -1.34541, -1.69978, 0.274868, 1.56078, -1.85284, -2.3856, 1.71931, 3.36355, -2.07343, -2.45972, 2.09309, 3.35665, -0.97117, -1.52271, -0.917562, -0.671136, -1.25855, -1.77249, 0.287687, 0.916687, -1.69649, -2.37904, 1.07669, 2.66812, 1
1.06421, 0.490417, -0.199307, -0.40414, 1.09141, 0.328802, -0.190919, -0.399721, 0.743564, 0.520266, 0.0615332, -0.18119, 0.924431, 0.538407, -0.204502, -0.0879627, 0.949272, 0.550721, 0.045321, -0.245044, 0.971368, 0.344129, -0.179657, -0.236718, 1.66662, 0.848937, 0.339808, 0.0172653, 1.03199, 0.682346, 0.34742, -0.192088, 1.05694, 0.696169, 0.116348, -0.189698, 3
1.06421, 0.3144, -0.199307, -0.40414, 0.722469, 0.50415, 0.0496452, -0.185981, 1.11399, 0.520266, 0.0615332, -0.18119, 0.924431, 0.538407, 0.0351826, -0.247519, 0.949272, 0.331593, -0.193821, -0.245044, 0.971368, 0.56318, 0.05958, -0.236718, 1.00717, 0.673259, 0.339808, -0.194551, 1.03199, 0.682346, 0.108489, -0.192088, 1.05694, 0.520443, -0.123737, -0.189698, 3
1.06421, 0.666434, 0.0406134, -0.190184, 1.09141, 0.50415, 0.290209, -0.185981, 0.743564, 0.520266, -0.178326, -0.18119, 0.924431, 0.538407, 0.274868, -0.247519, 0.654313, 0.550721, 0.284463, -0.245044, 0.971368, 0.56318, 0.05958, -0.078187, 0.714082, 0.497582, 0.100309, 0.0172653, 0.736434, 0.507, -0.130442, -0.192088, 0.759272, 0.344717, 0.116348, -0.401389, 3
-1.86627, -2.28185, 1.12026, 2.27031, -1.86009, -2.1699, 1.13218, 2.0583, -1.5531, -2.02211, 1.1409, 2.04772, -1.49185, -2.18252, 1.35345, 2.25219, -1.48414, -2.16647, 1.06167, 2.24913, -1.70211, -2.24067, 1.07634, 2.24693, -1.48407, -1.91799, 0.339808, 1.60588, -1.70188, -2.03551, 0.885014, 1.97266, -1.69649, -2.15938, 1.49684, 2.56228, 1
-1.35344, -1.92982, 0.280534, 0.933084, -0.753282, -1.42468, 0.0496452, 0.0277598, -0.441809, -0.838589, -0.837938, -0.818022, -0.466764, -1.21703, -0.683873, -0.46026, -0.230563, -0.895525, -0.672105, -0.669585, -0.216846, -0.532073, -1.1366, -1.24075, -0.16518, -0.600404, -1.45644, -1.35954, -0.445779, -0.58891, -1.44456, -1.35366, -0.431401, -0.577846, -1.62427, -1.56569, 1
0.111801, -0.521681, -1.51887, -1.31345, -0.162981, -0.372589, -1.51402, -1.30812, -0.145465, -0.356415, -1.31766, -1.29565, -0.466764, -0.734286, -1.58269, -1.47078, -0.230563, -0.54492, -1.56889, -1.4656, -0.216846, -0.356832, -1.37584, -1.02937, -0.16518, -0.600404, -1.63606, -1.35954, -0.150226, -0.457401, -1.20563, -1.35366, -0.133733, -0.270325, -1.02406, -1.19523, 5
-0.181247, -0.389668, -1.51887, -1.31345, -0.162981, -0.372589, -1.3336, -1.30812, -0.145465, -0.181079, -1.0778, -1.08337, -0.247102, -0.558742, -1.58269, -1.47078, -0.230563, -0.369618, -1.38953, -1.04106, -0.216846, -0.181592, -0.897367, -1.02937, -0.16518, -0.468645, -1.21694, -1.35954, -0.150226, -0.282055, -1.02643, -1.19527, -0.133733, -0.446051, -0.783972, -0.983537, 5
-0.181247, -0.389668, -1.33893, -1.31345, -0.162981, -0.197242, -1.09303, -1.09438, 0.150878, -0.356415, -0.837938, -1.08337, -0.247102, -0.383198, -1.40293, -1.0453, -0.230563, -0.194315, -0.911247, -1.04106, -0.216846, -0.00635172, -1.1366, -1.02937, -0.16518, -0.292968, -1.03731, -1.20068, -0.150226, -0.457401, -0.787502, -0.98407, 0.163936, -0.270325, -0.543887, -0.983537, 5
1.06421, 0.490417, -0.199307, -0.40414, 0.132169, -0.0218938, -0.85247, -0.827203, 0.150878, -0.181079, -0.837938, -0.818022, 0.631548, 0.143433, -0.204502, -0.247519, 0.654313, -0.0190125, -0.911247, -0.669585, 0.0802078, -0.181592, -1.1366, -0.870841, 0.420995, 0.321904, -0.13919, -0.565229, 0.736434, 0.200145, -0.548571, -0.561679, 0.461604, -0.0945989, -1.02406, -0.771847, 5
0.111801, -0.0376343, -0.85909, -0.832052, 0.132169, -0.197242, -0.85247, -0.827203, 0.150878, -0.356415, -0.837938, -0.818022, 0.631548, -0.0321105, -0.923558, -0.673002, 0.0643955, -0.194315, -1.15039, -0.881855, 0.0802078, -0.00635172, -0.897367, -0.659466, 0.714082, 0.190146, -0.558314, -0.565229, 0.440881, -0.10671, -1.02643, -0.772875, 0.163936, -0.0945989, -1.02406, -0.983537, 5
0.111801, -0.213651, -0.85909, -0.832052, 0.132169, -0.372589, -0.85247, -0.827203, 0.150878, -0.356415, -0.837938, -0.818022, 0.0457816, -0.207654, -1.16324, -0.885743, 0.0643955, -0.0190125, -0.911247, -0.669585, 0.377261, -0.181592, -0.897367, -0.870841, 0.420995, -0.11729, -1.03731, -0.777044, 0.145328, -0.10671, -1.02643, -0.98407, 0.163936, -0.270325, -1.20412, -0.771847, 5
0.404849, 0.138383, -0.85909, -0.618096, 0.132169, -0.0218938, -0.611906, -0.399721, 0.150878, -0.181079, -0.598079, -0.393467, 0.631548, -0.0321105, -0.683873, -0.46026, 0.359354, -0.0190125, -0.672105, -0.669585, 0.377261, -0.00635172, -0.658131, -0.448092, 0.420995, 0.190146, -0.13919, -0.406367, 0.440881, 0.0247994, -0.369373, -0.403283, 0.461604, 0.0371957, -0.543887, -0.560156, 5
-1.06039, -1.57778, -1.51887, -1.0995, -1.04843, -1.42468, -1.93501, -1.52186, -1.0345, -1.40843, -1.9173, -1.7202, -1.27219, -1.52423, -1.40293, -0.885743, -1.26292, -1.64056, -1.15039, -1.04106, -0.959479, -1.49589, -1.55527, -1.24075, -0.751354, -1.30311, -1.03731, -0.565229, -0.962998, -1.55331, -1.44456, -0.98407, -1.24999, -1.54434, -1.44421, -1.19523, 4
-1.35344, -1.7098, -1.51887, -1.0995, -1.04843, -1.42468, -1.51402, -1.09438, -0.738152, -1.10159, -1.31766, -0.818022, -1.49185, -1.91921, -0.204502, 0.33752, -1.26292, -1.64056, -1.15039, -1.04106, -1.25653, -1.62733, -1.37584, -0.870841, -1.70389, -2.26934, 0.339808, 1.60588, -1.48022, -1.68482, -1.02643, -0.561679, -1.24999, -1.80793, -1.20412, -0.560156, 4
0.917683, 0.534421, -0.199307, -0.0832064, 0.943832, 0.547987, 0.0496452, -0.239416, 0.965822, 0.34493, -0.178326, -0.234259, 1.65664, 0.845609, 0.334789, 0.018408, 1.02301, 0.682198, 0.344248, -0.191977, 1.04563, 0.69461, 0.119389, -0.183874, 2.03297, 1.37597, 0.878681, 0.387943, 1.47532, 1.20838, 0.885014, 0.230303, 1.50344, 1.00369, 0.65654, 0.0219924, 2
0.624635, 0.138383, -0.439228, -0.243673, -0.458132, -1.20549, 0.290209, 0.722417, -1.47901, -2.15361, 1.08093, 2.47228, 1.65664, 0.845609, 0.334789, 0.018408, 0.433094, -0.106664, -0.373177, -0.191977, -0.959479, -1.67114, 0.358626, 1.19006, 1.73989, 1.37597, 0.639182, 0.387943, 1.47532, 0.813855, 0.34742, -0.139289, -0.133733, -0.533914, -0.603908, -0.136775, 1
-0.474295, -1.22575, 0.280534, 0.719128, -1.49116, -2.1699, 1.07204, 2.48578, -1.70127, -2.15361, 0.78111, 2.47228, 0.411885, -0.119882, -0.384266, -0.194333, -0.967961, -1.68439, 0.344248, 1.18778, -1.47932, -2.02162, 0.896909, 1.98271, 1.4468, 0.805018, 0.339808, -0.141597, -0.150226, -0.545074, -0.608304, -0.139289, -1.39882, -1.764, -0.123737, 1.34506, 1
-1.49996, -2.19384, 1.06028, 2.27031, -1.71252, -2.25758, 1.07204, 2.27204, -1.70127, -2.24128, 1.08093, 2.10079, -1.71152, -2.05087, 0.874081, 1.98627, -1.70536, -2.16647, 1.48017, 2.56754, -1.70211, -2.24067, 1.495, 2.98674, -1.4108, -1.34703, 0.100309, 0.970437, -1.62799, -2.03551, 0.646083, 2.07826, -1.84532, -2.02759, 1.49684, 2.82689, 1
-0.98713, -1.53378, 0.520455, 0.933084, -0.458132, -1.20549, -0.672047, -0.453157, -0.219551, -0.882424, -0.658044, -0.658814, -0.466764, -0.778172, -1.22316, -0.992114, -0.156824, -0.588746, -1.44932, -1.35946, -0.439636, -0.575883, -1.43565, -1.34643, -0.678082, -0.732162, -1.75581, -1.46545, -0.445779, -0.895765, -1.92242, -1.67045, -0.654652, -0.709641, -1.74431, -1.67153, 5
-0.254509, -0.0376343, -1.15899, -1.04601, 0.0583812, -0.197242, -1.15318, -1.04094, 0.076792, -0.181079, -1.13776, -1.0303, 0.119002, -0.295426, -0.56403, -0.992114, 0.138135, -0.106664, -1.03082, -0.98799, 0.154471, -0.0939719, -1.01699, -0.976528, 0.0546358, -0.205129, -1.27681, -1.30658, 0.366993, -0.194383, -1.02643, -0.931271, 0.0895186, -0.182462, -1.02406, -1.08938, 5
0.917683, 0.534421, 0.0406134, -0.243673, 0.943832, 0.328802, 0.0496452, -0.239416, 0.669479, 0.169594, -0.178326, -0.234259, 0.997652, 0.494521, -0.144581, -0.407075, 0.433094, 0.0248131, -0.373177, -0.56345, 0.451525, 0.344129, -0.119848, -0.553779, 0.64081, 0.190146, -0.857687, -0.512275, 0.366993, 0.0247994, -1.02643, -0.720076, 0.387187, 0.0371957, -0.843994, -0.718924, 5
